id,Actual_price,Product_availability,Condition,Currency,Country,brand,Description,Category_name,primaryCategories,name,weight_in_kg,Actual_price_log,brand_standarized,Actual_price_mean_by_category_name,Category_name_encoded,Category_name_encoded_log
208,53.33,Yes,New,USD,USA,Apple,"Computers,Tablets,iPad Pro 12.9-inch,Computers & Accessories,iPads,Computer Accessories & Peripherals,Electronics,Graphics Tablets,iPad & Tablets,Used:Tablets,Input Devices,Used:Computers Accessories,iPad Pro,iPads Tablets,Computers & Tablets,Apple iPad,iPad,12.9\\ iPad Pro (2nd Gen)","tablet, computer, ipad",Electronics,Apple - iPad Pro 12.9-inch (Latest Model) with Wi-Fi + Cellular - 512 GB - Gold,0.69399576,3.995,apple,183.7889,193.30216787667874,5.2694
209,90.99,Yes,New,EUR,EUROPE,CORSAIR,"Computers,Cases & Towers,Computers & Accessories,Electronics,Computers Features,Water Cooling Systems,Fans & Cooling,Computer Cards & Components,Fans, Heatsinks & Cooling,Components,Port Cards (I,Computer Components,Computers & Tablets,Water Cooling","tablet, computer, ipad",Electronics,CORSAIR - Hydro Series 240mm Liquid CPU Cooler - Black/Gray,28.7999622152,4.5216,corsair,183.7889,193.30216787667874,5.2694
210,109.99,Yes,New,USD,USA,Onkyo,"TVs & Electronics,TV, Video & Home Audio,Electronics Features,Home Theater & Audio,Electronics,TVs Entertainment,Portable Audio,CD Players,CD Players & Recorders,CD Players & Turntables,Consumer Electronics,Home Audio Stereos, Components,See more Onkyo DX-C390 CD Player,Home Audio Components,Home Audio,Component CD Players,CD Players Changers,Audio","turntable, cd, audio",Electronics,DXC390 - 6-disc CD Carousel Changer,6.80388,4.7094,onkyo,154.99,197.9381144053231,5.2929
211,199.99,Yes,New,USD,USA,Pyle,"Electronics,Home Audio & Theater,Home Audio,All Home Stereos,CD Changers & Turntables,Audio,CD Players & Turntables,Turntables & Accessories,All-in-One Turntables,Stereos,Video Surveillance,Surveillance Systems,Surveillance DVR Kits,#4474 in,#92 in,#70 in,#4,474 in,Radios,Portable Audio","turntable, cd, audio",Electronics,"Pyle BT Vintage Style Turntable with AM/FM Radio, CD _ Cassette Players, USB Flash Recording _ Slide-Out /MP3 Dock",10.5233344,5.3032,pyle,154.99,197.9381144053231,5.2929
212,598.0,Yes,New,USD,USA,Sony,"4K Ultra HD TVs,TV, Video & Home Audio,Electronics,Televisions,TVs Entertainment,TV & Home Theater,TVs by Brand,All Flat-Panel TVs,LED & LCD TVs,All TVs,Consumer Electronics,TVs,TV & Video,Television & Video,Sony TVs","tv, 4k, television",Electronics,Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e,9.979024,6.3952,sony,809.182,646.8109374280457,6.4736
213,629.99,Yes,New,USD,USA,Sony,"LED & LCD TVs,Consumer Electronics,TVs,All TVs,TV & Video,4K Ultra HD TVs,TV, Video & Home Audio,Electronics,Television & Video,Televisions,TV & Home Theater,See more Sony XBR55X700D 55-Inch Black Ultra HD 4K LED ...","tv, 4k, television",Electronics,Sony XBR55X700D 55-Inch 4K Ultra HD Smart LED TV (2016 Model),23.7682208,6.4472,sony,809.182,646.8109374280457,6.4736
214,1197.99,Yes,New,USD,USA,Samsung,"Electronics,TV & Video,All TVs,Television & Video,Consumer Electronics,TV, Video & Home Audio,TVs,TV & Home Theater,4K Ultra HD TVs,Televisions,Frys,4K Ultra HDTVs,Televisions Video Equipment","tv, 4k, television",Electronics,"Samsung 55 Class 4K (2160P) Smart LED TV (UN55KU7000)""",24.493968,7.0892,samsung,809.182,646.8109374280457,6.4736
215,764.94,Yes,,USD,USA,VIZIO,"Computers,Used:TV Entertainment,Used:Televisions Accessories,4K Ultra HD TVs,TV, Video & Home Audio,Electronics,Shop TVs by Type,Televisions,TVs Entertainment,TV & Home Theater,Used:Flat Panel Televisions,All Flat-Panel TVs,LED & LCD TVs,Consumer Electronics,TVs,All TVs,Refurbished TVs,TV & Video,Laptop Accessories,Monitors,Television & Video,Laptops,Computer Monitors","tv, 4k, television",Electronics,"Refurbished Vizio 55 Class 4K (2160P) Smart LED Home Theater Display (M55-D0)""",16.4200304,6.6411,vizio,809.182,646.8109374280457,6.4736
216,854.99,Yes,New,USD,USA,Sharp,"Consumer Electronics,TVs,All TVs,LED & LCD TVs,4K Ultra HD TVs,TV & Video,TV, Video & Home Audio,Electronics,Television & Video,Televisions,Televisions Video Equipment,TV & Home Theater","tv, 4k, television",Electronics,"Sharp Aquos N7000 65 Class 4K Ultra WiFi Smart LED HDTV""",37.194544,6.7522,sharp,809.182,646.8109374280457,6.4736
217,56.02,Yes,New,USD,USA,Hauppauge,"Computers,TV Tuner/Video Capture Devices,External Components,Xbox One Cables & Networking,External TV Tuners,Computers & Accessories,Video Capture & TV Tuner Cards,Xbox One,Frys,Electronics,Xbox One Accessories,TVs Entertainment,TV Tuners,Accessories,Computers/Tablets & Networking,See more 1578 Hauppauge Digital USB TV Tuner for Xbox O...,Computer Components & Parts,Laptop & Desktop Accessories,Computer Components,See more Hauppauge Digital TV Tuner for Xbox One Tuners...,Video Games,Streaming Media Players,Xbox One Consoles, Games & Accessories,See more Hauppauge Digital TV Tuner for Xbox One Model ...","tv, streaming, medium",Electronics,Hauppauge Digital TV Tuner for Xbox One TV Tuners and Video Capture 1578,3.628736,4.0434,hauppauge,146.905,178.2335367565007,5.1886
218,179.98,Yes,New,USD,USA,TiVo,"Electronics,Streaming Media Players,Television & Video,TV & Home Theater,All Streaming Media Players","tv, streaming, medium","Electronics,Media",TiVo - Mini VOX Streaming Media Player - Black,5.6699,5.1983,tivo,146.905,178.2335367565007,5.1886
219,169.94,Yes,New,USD,USA,Silicondust,"Computers,External Components,External TV Tuners,Computers & Accessories,TV Tuner & Video Capture,Electronics,TVs Entertainment,TV & Home Theater,TV Tuners,Tvs & Home Theater,All Streaming Media Players,TV & Video,TV Accessories,Computer Components,Streaming Media Players,Streaming Devices,TV Antennas","tv, streaming, medium",Electronics,SiliconDust HDHomeRun CONNECT Quatro Live TV for Cord Cutters 4-Tuner (HDHR5-4US) with Terk Indoor Flat 4K HDTV Multi-Directional Antenna,0.6486365599999999,5.1413,silicondust,146.905,178.2335367565007,5.1886
220,181.68,Yes,New,USD,USA,Razer,"Computers,Video Game Accessories,Computers & Accessories,Video Capture & TV Tuner Cards,TV Tuner & Video Capture,Frys,Electronics,Graphic Cards,PC Computers,Computers/Tablets & Networking,Game Capture Devices,Computer Components & Parts,Computer Components,Video Games,Internal TV Tuner & Capture Cards","tv, streaming, medium",Electronics,Razer Ripsaw USB 3.0 Game Stream and Capture Card for PC,2.97556352,5.2077,razer,146.905,178.2335367565007,5.1886
221,444.0,Yes,New,USD,USA,Sony,"TV, Video & Home Audio,Electronics,Televisions,TVs Entertainment,TV & Home Theater,TV, Audio / Video, Gaming & Wearables,All Flat-Panel TVs,LED & LCD TVs,All TVs,Consumer Electronics,TVs,TV & Video,LCD Televisions,Smart TVs by Brand,Television & Video,Sony Smart TVs","tv, television, led",Electronics,W650D-Series 48-Class Full HD Smart LED TV,10.20582,6.098,sony,701.42,599.076617935786,6.397
222,997.99,Yes,New,USD,USA,Samsung,"TVs & Electronics,4K Ultra HD TVs,LCD TVs,Samsung Smart TVs,Samsung Tax Time Savings,TV, Video & Home Audio,Electronics,Shop TVs by Type,Televisions,TVs Entertainment,TV & Home Theater,All Flat-Panel TVs,4K Samsung TVs,LED & LCD TVs,All TVs,Consumer Electronics,TVs,Refurbished TVs,TV & Video,4K TVs by Brand,Smart TVs by Brand,Television & Video,LED TVs","tv, television, led",Electronics,"SAMSUNG 65 Class 4K (2160P) Ultra HD Smart QLED HDR TV QN65Q6FNAFXZA (2018 Model)""",17.916884,6.9067,samsung,701.42,599.076617935786,6.397
223,1099.99,Yes,New,USD,USA,Samsung,"Samsung Smart TVs,Samsung Tax Time Savings,Samsung TVs,Electronics,Televisions,TVs Entertainment,TV & Home Theater,TVs by Brand,All Flat-Panel TVs,LED & LCD TVs,All TVs,TVs,TV & Video,Smart TVs by Brand,Television & Video","tv, television, led",Electronics,"Samsung - 65 Class - LED - MU6290 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",25.7186664,7.0039,samsung,701.42,599.076617935786,6.397
224,269.99,Yes,New,USD,USA,VIZIO,"TV, Video & Home Audio,Electronics,Shop TVs by Type,TVs Entertainment,Televisions,TV & Home Theater,All Flat-Panel TVs,LED & LCD TVs,All TVs,Consumer Electronics,TVs,Refurbished TVs,TV & Video,VIZIO Smart TVs,Smart TVs by Brand,Television & Video","tv, television, led",Electronics,"VIZIO 39 Class FHD (1080P) Smart LED TV (D39f-E1)""",3.06628192,5.602,vizio,701.42,599.076617935786,6.397
225,1097.99,Yes,New,USD,USA,Samsung,"Electronics,Speaker Wall Mounts,Shop TVs by Type,Televisions,TVs Entertainment,All Home Speakers,Tvs & Home Theater,Tvs,Speaker Accessories,All TVs,Featured Brands,Refurbished TVs,Smart TVs by Brand,Home Audio and Video,Television & Video,LED TVs,Electrical,Samsung Smart TVs,4K Ultra HD TVs,Samsung Tax Time Savings,TV, Video & Home Audio,See more Samsung Un55mu7000 55-inch UHD 4k With Smart T...,4k Tv,Electronics Deals,TV & Home Theater,Home Audio & Theater,Mobile,All Flat-Panel TVs,LED & LCD TVs,Consumer Electronics,TV & Video,Home Audio,Samsung","tv, television, led",Electronics,"Details About Samsung 55 Class 4k (2160p) Smart Led Tv (un55mu7000fxza)""",19.0055048,7.0021,samsung,701.42,599.076617935786,6.397
226,299.99,Yes,New,USD,USA,VIZIO,"TV, Video & Home Audio,Electronics,Shop TVs by Type,TVs Entertainment,Televisions,TV & Home Theater,All Flat-Panel TVs,LED & LCD TVs,All TVs,Consumer Electronics,TVs,Refurbished TVs,TV & Video,VIZIO Smart TVs,Smart TVs by Brand,Television & Video","tv, television, led",Electronics,"VIZIO 39 Class FHD (1080P) Smart LED TV (D39f-E1)""",3.06628192,5.707,vizio,701.42,599.076617935786,6.397
227,699.99,Yes,,USD,USA,Samsung,"4K Ultra HD TVs,Samsung Tax Time Savings,TV, Video & Home Audio,Electronics,TVs Entertainment,Televisions,TV & Home Theater,All Flat-Panel TVs,TVs,LED & LCD TVs,All TVs,Consumer Electronics,TV & Video,Home Audio and Video,Television & Video,Electrical","tv, television, led",Electronics,"Samsung - 40 Class - LED - MU7000 Series - 2160p - Smart - 4K UHD TV with HDR""",10.4779752,6.5524,samsung,701.42,599.076617935786,6.397
228,36.99,Yes,New,USD,USA,Grace Digital,"Stereos,Printer Accessories,Computers & Accessories,Cables & Accessories,Electronics,Auto Accessories,Home Audio & Theater,Printer Ink & Toner,Wireless & Multiroom Components,Robot Check,Auto & Tires,Wireless & Multiroom Audio,Home Theater Systems,Auto Electronics,Receivers & Amplifiers,Home Audio,Audio,portable audio & accessories,Bluetooth Transmitters,iPod and MP3 Accessories","wireless, speaker, audio",Electronics,Grace Digital - 3Play Bluetooth Audio Adapter - Black,0.05896696,3.6373,grace digital,195.6533,213.7467937431909,5.3694
229,199.99,Yes,New,USD,USA,Sony,"Stereos,Audio Docks & Mini Speakers,Speaker Systems,Used:Speakers Monitors,Electronics,TVs Entertainment,All Home Speakers,Wireless Speakers,Wireless & Multiroom Audio,Portable Speakers & Docks,Portable Bluetooth Speakers,Portable Audio & Headphones,Sony SRS-ZR5,Wireless Multiroom Audio Systems,Portable Audio & Video,Speakers,Home Audio & Theater,Wireless Home Speakers,iPod, Audio Player Accessories,Consumer Electronics,Wireless and Bluetooth Speakers,Used:Pro Audio,Home Audio,Audio,Wireless Multi-Room Speakers,Used:Audio Monitoring","wireless, speaker, audio",Electronics,SRS-ZR5 Wireless Speaker,1.70097,5.3032,sony,195.6533,213.7467937431909,5.3694
230,349.98,Yes,New,USD,USA,Sonos,"Stereos,Wireless Audio Receivers & Adapters,Electronics Features,TV, Video & Home Audio,Electronics,TVs Entertainment,Wireless & Streaming Audio,Speakers,Home Audio & Theater,All Home Stereos,Wireless Stereo Adapters & Streaming Audio Players,Consumer Electronics,Wireless Speakers,Wireless & Multiroom Audio,Home Audio Stereos, Components,Holiday Gifts,Internet & Media Streamers,Featured Stores,Receivers & Amplifiers,Home Audio,Audio,Wireless Multi-Room Components","wireless, speaker, audio",Electronics,Sonos - CONNECT Wireless Streaming Music Stereo Component - White,0.680388,5.8607,sonos,195.6533,213.7467937431909,5.3694
